Block = 3118027,Price = 0.627500
Address,XP
0x0cb63719d7fbb807f82423ca42cc3506a5aedc10,30
0x3708dacc7195375d20aa2ccbc2b6846c0c128a77,5
0x1ef83422fe1ce221277536da041601a4a6a3fde5,50
0x49a621908af885ea2792700fda6c9a096f832976,10
0xc99f3964b77af2a985978970c1d1fea015d2420f,345
0x347240187958635055a3cdbba56d68589aec7f51,155
0x63eb09403356e72037074d36882db0f156c8a4b3,25
0xae69116e4aa49645f78c1fc9f28f677aede0d153,20
0x486cf0d01285fbaca51e1a4b4b4d85f08edf635f,10
0xbdac6532be38db1d48640d46c3011df6d4c099ec,5
0xaae7bf761972203f883005d9f23fe91b641fcf5d,430
0x634ceaa5abf564a6eaddb1e9966a7f2932f27319,15
0x52125738a4ac48f5a620756e6c63dee6aa021562,20
0x2d656a133e3f075a1d1e2c9b759bcf651fb2414a,5
0xad5d9b9e062555ef621fbed3c8bd86e618f2f0d3,90
0xd652e226630103aabc9c48eb2881fa37c99d2c53,10
0x078ca0b8b10891887c4c8f1bc064f766565a9787,10
0xa16e3aadd14dc380d3f8e3c32b6314d08df8e989,5
0x0a02c91391298935dbd956c91f14b8272275efeb,10
0xebf6fe7679b2050e24cab1bdfc61b9e74ab9e09d,5
0x22723cc5ae5a1b4514ca41f2466e2ade15cf529b,5
0x4b5948ac7de68e3871b8a9d7e5e1ac3ae5b720c8,5
0xb1a2ae27e51d0513d03386f831bbefc5c258b1e5,10
0xf37083d4d2efe0b370db1770e37e0bd7b090a00c,20
0xf614ddc260c8e72efd5aec92e3a4e3ecc4c2a116,5
0x8739e30c9937b93861362bae998036d7e2d3f372,15
0x04672345b74370a30963efd91f466eda618dadbd,300
0x168684114d10f4b52f4c5ad85e0824b0968b2b14,695
0x42d30b86fc815dd6e05e0dee8c3b2f7fc0035af5,50
0x5f64e6ae87c8a35d57f045129f1c90b2aad4d9a6,120
0xd9dc13f3286c15eba48ff55e9f39020a6b1a8591,15
0x3ec3705d230cfc1f71e63ec8a97156971c5842eb,430
0xe15e9e17e8c17c1b14fe506dadb8e879f6bb9b84,15
0x6bd46edb7ebb742dd6fa514491b80241d2d83a57,5
0x5f9cf8966df23ec46a76ab2fcea7b14101a47570,95
0x86338bb91bf39a95fc1a23834941dafd53b8cd06,30
0x59b56456ca2272907505ba3c65403bfbb05c8b9d,5
0x5cc84b2910eb23551abb9da058af67a9c2abb440,25
0xd88fed07219ba97abaa81f6e08376f90a4b20223,25
0xee6066b7655657e34f6190629a64f0a8014d3a96,10
0xc6ff1e80683cac1a497228871953ccab90fa3bdf,55
0xfbd08fd2b2c7148b4e38624158c3155b5b49f886,170
0x5b977ce6ae6de2947d32ebd3ec1ee7f57e30a82f,70
0xd47248d5cc7bd078d111b9bae350587621a5aab6,5
0x497c962a39f7f028ff69f5564eb4f3067f1a3a3c,15
0x21bda4245321824aba3b4738697b82a7bc25ff08,90
0x10f3677c57a13fae8b3b1d4eee4228248ab081c1,15
0x1ba350e56f152309a37a5eca77c1ddc602f0d3a5,140
0x773359dff2ba7b688af65fcbdb82515d32aef2fe,5
0x551ccfb52b9bf9e6ab8fe3c8bb327fc93114a7ea,10
0xf175846de880d076204156997f30e2ba24247890,320
0x0d95918633826b963920a10c6ed9db4b2a7420e3,185
0xc0190dfac63dc7cbda1446295b66f5c09a96c7a4,45
0x1108d0d1eb4b6822c980455e518c297cbb5e5eda,5
0xdd1fe18e9fc6ac20a37f0a03b3e36aad4a6ca297,40
0xc82b06dca873ef34dbbde6ce303a92a0a4c0e963,155
0x2c2fa8a0b0aa01169d1f7e2dc70829572c263d58,20
0x59fe8ddfd894f0d8b041f18c49848d861005013f,20
0x3b26bf463dd8b139107999f5efa4a778cbdc6ce8,15
0xa91e492b00c00b6a05186e85754133d2790ea009,35
