Block = 131480766,Price = 0.231855
Address,XP
0xdc1540a9c1e113f2ab1270f9bbf1337670b28f8c,16
0xa7e3bb810245c508c51722a3f9b8f98e0a9c56be,4
0x49bb21634629470b87aa6d4a2d9da7085ffe801b,4
0xdc257fe006e307b3b39996fecf752153a6a537db,20
0xe6fa8aa31de25e35ed488ac35dbccb5479b319f4,16
0xaa8b6ef0ca0efae04eea113160a77434fd0d2828,4
0xc31fa6b85bf24ccb05191b39ac607bb78c67aa99,8
0x50bc207600654d47825314892e00138103a01902,8
0x1a4f576c32b2838aa4df000b64ffd569b565a599,4
0xed6617fc3dc721d5953b038b0e9c7c8d6e55242f,4
0x8c3f72a11636fe3d63722c1d95dc55b859936b9b,4
0xaae7bf761972203f883005d9f23fe91b641fcf5d,36
0x9eb16f427608a14d0ac3dc150652065a1869592c,4
0x2bcd8898a678050efa5f41f4c6012045dee1b5c3,16
0x2bd326bed7cdced1806d473b208d0ba77d45d868,8
0x0c82e08b1b4e62033d2ac3010eb774b30788b8ff,92
