Block = 97856697,Price = 0.348000
Address,XP
0x7753ae3ffe35e3cb286a05e6c621b14a683cc6b8,10
0xeeb063e26747f9c0f96d2744bd1facb39286ae80,10
0x7ebf2a5bcc554986140e879dede691276b8d0757,30
0xe6fa8aa31de25e35ed488ac35dbccb5479b319f4,70
0xaae7bf761972203f883005d9f23fe91b641fcf5d,140
0x23c6ac6340d5e0b9599e9ffd067c860a11fa70cd,10
0xb009ac11c8e8ff8acca6d2a4cce3d4b679542aef,10
0xbbc5489102989caa759bc8a17101121af5b52d0e,10
0x125802f140cae7e4024de85ef14a44daa308d740,10
0x939a7ef73572e9218c7085aca6d894bc237f15e3,10
0x50bc207600654d47825314892e00138103a01902,30
0x24840a0fea77451054ba076db3ca708a3a5b7b77,10
0x3100e37b8dd417cad3c8c6c879f99b83e0db8999,30
0xac031ef839fc64acfbb39fe1b28c159321622013,30
0xdc1540a9c1e113f2ab1270f9bbf1337670b28f8c,70
0xae8c564bb921f973870539eb392307b310b97d5f,30
0x9d8a578cec79e894fc6985df550b7e5fd0e505e6,10
0x91f12f5bfe992b5c006cdbea97ab277436c1841f,10
0xfbd08fd2b2c7148b4e38624158c3155b5b49f886,10
0x163ea4a6e339016f7f7a8e26cebe97d256d1a99a,10
0x25df04400ed450039d6ee00d89b00f63d5f3ca05,20
0x77682dfdc4400d942f796f2f134b42645473ef2a,70
0xc85d2c5c57de64febf2bc3bf221851bef76fc8ae,20
0x84117eb1d9175b035363af6ccb4f6ff7c96876f7,70
0x9eb16f427608a14d0ac3dc150652065a1869592c,20
0x1168e9e7b9beb0e5e15cd63e6a0857d42963509b,20
0x00a990f0bd8d6ca2b99b7a02eabc499c558c591b,10
0xba652cf860922e0a22c06b974c954011876d950d,10
0x949fdf43121e12c9c833eeb1dd5e7416b70337f4,10
0x056e3e22d392db72bdc9467ef40b2301c194c10f,10
0xf842e33c3d9105a69c36e3cf052326e2fcc92d83,10
0xaa8b6ef0ca0efae04eea113160a77434fd0d2828,10
0xdbb187a5255929d126819d3a0fdb46b0c1f073d4,30
0xbc891c1d26c735825c3926571ac628d92da829da,10
0x5c84a157488ba71cb8f0f42499bd10cc59e024cf,10
0x6f54882e50af194d679742aa9ced74077c02e55e,30
0x3497589c57ea336ee510d0b05448a395893ed409,70
0xefbe454cf0faccde799e197903dc6088572533a5,10
0xa1c433489c62b29b49d5e050073480366f433fcd,40
0x5c765502226b888aebbbb8adb912a3c751f896d7,30
0x0c82e08b1b4e62033d2ac3010eb774b30788b8ff,60
0x5c05491b90b47ea82c03967ec7d33f1d262540f6,30
0x5503e1185c486c327b999b094b151474c1b9bb1f,1930
0x17449b8aacb9558a57a827020e6d84362c42e067,10
0x1a96e9ef572a896a6e968867c8ed9eeb6497865c,10
