Block = 2552911,Price = 1.023000
Address,XP
0x56ddcbc09713d2ba8dff06ec008cbecf4b702bfb,10
0x5f64e6ae87c8a35d57f045129f1c90b2aad4d9a6,190
0x22723cc5ae5a1b4514ca41f2466e2ade15cf529b,10
0x34918dd502b5895580778d870589f971934395d8,55
0x634ceaa5abf564a6eaddb1e9966a7f2932f27319,25
0xaae7bf761972203f883005d9f23fe91b641fcf5d,680
0x3b26bf463dd8b139107999f5efa4a778cbdc6ce8,25
0x551ccfb52b9bf9e6ab8fe3c8bb327fc93114a7ea,20
0xd88fed07219ba97abaa81f6e08376f90a4b20223,40
0xd652e226630103aabc9c48eb2881fa37c99d2c53,15
0x168684114d10f4b52f4c5ad85e0824b0968b2b14,1135
0x10f3677c57a13fae8b3b1d4eee4228248ab081c1,20
0x38759b9ad3c493380909239bc4dce9521217e5d4,160
0xc6ff1e80683cac1a497228871953ccab90fa3bdf,85
0x3708dacc7195375d20aa2ccbc2b6846c0c128a77,5
0xe31538493b100c50546459bbe8f9ff464440b08a,5
0x2d656a133e3f075a1d1e2c9b759bcf651fb2414a,15
0xd47248d5cc7bd078d111b9bae350587621a5aab6,10
0x04672345b74370a30963efd91f466eda618dadbd,475
0xebf6fe7679b2050e24cab1bdfc61b9e74ab9e09d,10
0x11d2361ed3fbd5331757c224591238ff28d4e0ac,5
0x59b56456ca2272907505ba3c65403bfbb05c8b9d,10
0x5cc84b2910eb23551abb9da058af67a9c2abb440,35
0xd39ec0556b27bea894718c981470a15724278585,120
0xc82b06dca873ef34dbbde6ce303a92a0a4c0e963,240
0x9228ab6d81838d4b309cda9a4fbcc3a9752ffff9,5
0x078ca0b8b10891887c4c8f1bc064f766565a9787,15
0x0a02c91391298935dbd956c91f14b8272275efeb,15
0x80d73c92fb38c2eb29cc211ef3cf96f3f1d94c73,205
0x3893253505f608f7f64c083513c5a50bf0da17c1,85
0xec15fbebd5dc1438eb54fb7c0e28bf2cbd79cf87,75
0x42d30b86fc815dd6e05e0dee8c3b2f7fc0035af5,80
0xd9dc13f3286c15eba48ff55e9f39020a6b1a8591,20
0xf175846de880d076204156997f30e2ba24247890,505
0xe15e9e17e8c17c1b14fe506dadb8e879f6bb9b84,25
0xaf48f431dc82cd8ce3c9c30fcaa9f5fdca1f41e5,5
0x90f5253caa51201087d179d977711fb0caba58ef,20
0x0d95918633826b963920a10c6ed9db4b2a7420e3,290
0x86338bb91bf39a95fc1a23834941dafd53b8cd06,50
0xbe9911638aa84608c900209f0caafa006887c961,5
0x4c38705a7b26f1d90debca268d99c79520d793cd,255
0x0cb63719d7fbb807f82423ca42cc3506a5aedc10,50
0x9bd25291f8adbcfa37b130f7b9be477e4bd8a2eb,155
0xa91e492b00c00b6a05186e85754133d2790ea009,55
0xae69116e4aa49645f78c1fc9f28f677aede0d153,30
0x5f9cf8966df23ec46a76ab2fcea7b14101a47570,115
0x1ef83422fe1ce221277536da041601a4a6a3fde5,75
0x1360b179e399ddaa05d42d642f669598a32cce89,5
0x2c2fa8a0b0aa01169d1f7e2dc70829572c263d58,30
0x67775a30ae470e2cb0854395f1f69401ac4c04c1,10
0x486cf0d01285fbaca51e1a4b4b4d85f08edf635f,20
0x773359dff2ba7b688af65fcbdb82515d32aef2fe,5
0xf614ddc260c8e72efd5aec92e3a4e3ecc4c2a116,10
0xfbd08fd2b2c7148b4e38624158c3155b5b49f886,270
0x63eb09403356e72037074d36882db0f156c8a4b3,35
0x52125738a4ac48f5a620756e6c63dee6aa021562,35
0x21bda4245321824aba3b4738697b82a7bc25ff08,140
0xad5d9b9e062555ef621fbed3c8bd86e618f2f0d3,140
0x8739e30c9937b93861362bae998036d7e2d3f372,25
0xc99f3964b77af2a985978970c1d1fea015d2420f,545
0x1108d0d1eb4b6822c980455e518c297cbb5e5eda,5
0x6bd46edb7ebb742dd6fa514491b80241d2d83a57,10
0x59fe8ddfd894f0d8b041f18c49848d861005013f,30
0xf37083d4d2efe0b370db1770e37e0bd7b090a00c,35
0xa16e3aadd14dc380d3f8e3c32b6314d08df8e989,10
0xa6a4231b9748e179fb9909dc2e4402f5f2b20f42,5
0x497c962a39f7f028ff69f5564eb4f3067f1a3a3c,20
0x347240187958635055a3cdbba56d68589aec7f51,240
0x5b977ce6ae6de2947d32ebd3ec1ee7f57e30a82f,110
0xbdac6532be38db1d48640d46c3011df6d4c099ec,5
0xd6bb65fffa6918a2e3154f1b67457cd720d754d1,5
0xc0190dfac63dc7cbda1446295b66f5c09a96c7a4,90
0xe33a5f352ff0ade0a2bc14c1985f790cc38864b1,5
0xe6ac681a1cbb4c30b4404c1a48affbe17ed76dce,25
