Block = 3875205,Price = 1.180000
Address,XP
0xba6e1f06b65dd09070e4b5605d9b5dbce501b2af,8
0x078ca0b8b10891887c4c8f1bc064f766565a9787,16
0x8739e30c9937b93861362bae998036d7e2d3f372,28
0xd6bb65fffa6918a2e3154f1b67457cd720d754d1,4
0x347240187958635055a3cdbba56d68589aec7f51,232
0x5f9cf8966df23ec46a76ab2fcea7b14101a47570,68
0xaf48f431dc82cd8ce3c9c30fcaa9f5fdca1f41e5,4
0xf8e644d241d3079861b56704546cc17eef270a35,40
0x49a621908af885ea2792700fda6c9a096f832976,16
0xc85c9c0d796f7332d997f88afc185b14d8bcc5d2,4
0xa16e3aadd14dc380d3f8e3c32b6314d08df8e989,8
0xf37083d4d2efe0b370db1770e37e0bd7b090a00c,36
0xd88fed07219ba97abaa81f6e08376f90a4b20223,44
0x168684114d10f4b52f4c5ad85e0824b0968b2b14,668
0x5b977ce6ae6de2947d32ebd3ec1ee7f57e30a82f,112
0xf175846de880d076204156997f30e2ba24247890,508
0xad5d9b9e062555ef621fbed3c8bd86e618f2f0d3,140
0x2bd31cc64788ec0943d93001f58cdb01284178dd,8
0x0a02c91391298935dbd956c91f14b8272275efeb,16
0x1108d0d1eb4b6822c980455e518c297cbb5e5eda,8
0xa91e492b00c00b6a05186e85754133d2790ea009,56
0x9228ab6d81838d4b309cda9a4fbcc3a9752ffff9,4
0xbdac6532be38db1d48640d46c3011df6d4c099ec,8
0x32f6ca5bfa09b8b30538e51ce258c591eecae6a9,88
0x71f9bdfe92bb66b90e2005e56e8edc7ba4d721d2,4
0xe431f7736784d033f7c981efa591e13affdb0408,416
0xfbd08fd2b2c7148b4e38624158c3155b5b49f886,272
0x3b26bf463dd8b139107999f5efa4a778cbdc6ce8,24
0x2c2fa8a0b0aa01169d1f7e2dc70829572c263d58,32
0x28f8a2bfe15b56e32d9b769e2e92c87998ccd3bc,260
0xd9dc13f3286c15eba48ff55e9f39020a6b1a8591,24
0x6bd46edb7ebb742dd6fa514491b80241d2d83a57,8
0x86338bb91bf39a95fc1a23834941dafd53b8cd06,52
0xc0190dfac63dc7cbda1446295b66f5c09a96c7a4,72
0x486cf0d01285fbaca51e1a4b4b4d85f08edf635f,20
0x49bb21634629470b87aa6d4a2d9da7085ffe801b,4164
0xee6066b7655657e34f6190629a64f0a8014d3a96,20
0x497c962a39f7f028ff69f5564eb4f3067f1a3a3c,24
0x1e22998800d4bd48db98200bab1aedfeb67ef606,4
0x2d656a133e3f075a1d1e2c9b759bcf651fb2414a,12
0x0cb63719d7fbb807f82423ca42cc3506a5aedc10,24
0x4b5948ac7de68e3871b8a9d7e5e1ac3ae5b720c8,8
0x59b56456ca2272907505ba3c65403bfbb05c8b9d,140
0xa6a4231b9748e179fb9909dc2e4402f5f2b20f42,4
0xaae7bf761972203f883005d9f23fe91b641fcf5d,680
0xe31538493b100c50546459bbe8f9ff464440b08a,4
0xc98233dee987c05cb3b021f8ba5e361f225c3920,4
0x04672345b74370a30963efd91f466eda618dadbd,476
0x0d95918633826b963920a10c6ed9db4b2a7420e3,292
0xc99f3964b77af2a985978970c1d1fea015d2420f,548
0xe15e9e17e8c17c1b14fe506dadb8e879f6bb9b84,24
0x52125738a4ac48f5a620756e6c63dee6aa021562,36
0xb1a2ae27e51d0513d03386f831bbefc5c258b1e5,32
0x3708dacc7195375d20aa2ccbc2b6846c0c128a77,8
0xf8ec019924ef9ba253371ce229728c752ee1668d,172
0x4eac347972ffe15c7d061906c14650fe8e60bb79,16
0x5cc84b2910eb23551abb9da058af67a9c2abb440,36
0x11d2361ed3fbd5331757c224591238ff28d4e0ac,4
0xbe9911638aa84608c900209f0caafa006887c961,4
0x3ec3705d230cfc1f71e63ec8a97156971c5842eb,680
0x634ceaa5abf564a6eaddb1e9966a7f2932f27319,28
0xebf6fe7679b2050e24cab1bdfc61b9e74ab9e09d,12
0x6e5f7bd9b940287f6c9ae8a2ecfb93224a09cba5,28
0xe2709123173ac00f72dbba4e9acb6ed91db81513,128
0xc998eb9631eff829c149a300fe2848b301a35530,60
0xd47248d5cc7bd078d111b9bae350587621a5aab6,8
0x5f64e6ae87c8a35d57f045129f1c90b2aad4d9a6,192
0xdd1fe18e9fc6ac20a37f0a03b3e36aad4a6ca297,64
