Block = 3451230,Price = 0.754856
Address,XP
0xb8c43ddb7061bbe8aaf8d0f5b2c08b18c5f9a0d6,10
0x53120b12b3d2fbbf6af3e00297f2c2573d84f599,165
0xa25207bb8f8ec2423e2ddf2686a0cd2048352f3e,30
0x4f1fdb46d6b90b33896c79d390cc348ec8b73b39,40
0x2ca42d925f9b9d98e5be09dfb9ac6c5d3e49ccfc,15
0x257d74fc229f91de6285a4c7bdd6d5004de9aa31,60
0x2f2d36144e668981c18e192a8a19fb61c799e46f,5
0x6f8949bd9379944c2b48fe775e2b422015a39150,60
0x473dff3f18d2b44e98129b7b1ef6f5a7d28b5270,395
0x5c2a7a3ad12fc293ad3f72275c0a5ae679a12c7a,335
0x91857e7b0d44cc965156d915a275d3bc3db9539b,10
0x87bd379f53e2e42bccc7d4d0622ff6a1c17605da,15
0xb25c6f79a3ca7d11274d42dd75d89eed9f30acaf,10
0x0d72f7b5779ebc83e4ef6b20ea04a90a60db651b,5
0xf815ed6d10c0f0f8680c22b6e5f7920542a72ac9,75
0xa8cc3f0f9630864b4482ff3e1dbda71a0aaec577,15
0x32cb9fd13af7635cc90d0713a80188b366a28205,5
0x81c35ac5d1699884fe88a7812c6c8e4423d03d74,55
0x8d106c747cd21272d4c9ff0af8d53a9c9aca25d2,45
0x6d6251f46971879d3828824a5d9e97e04e816335,60
0x0f9555f3d840f34a49f4b7393b4d01be719c88a8,5
0x6fb1a47ba75ed29af13ab62b1c0f20a0b2d640f7,20
0x5f64e6ae87c8a35d57f045129f1c90b2aad4d9a6,5
0xd21895ecac23f5f3e9fa67180ca7e1fec3223140,5
0x76f3bf8dcc0b177d13a337c15217c7e1c87174f1,5
0xf3d7619f44357349cc67b3293c967789f0c11ca3,40
0xb3623d62ff30fadb5b2e127c07cab0d1b0808276,15
0x773359dff2ba7b688af65fcbdb82515d32aef2fe,35
0xf5cf5ce27381f4b0785c8ee6b03ef13915dae3c7,5
0xc6734e89542e3804ba4d401dd9f17d8ad8decc0e,30
0x24af57fcc2873e6d2f41171d4a40c2ca04491566,60
0x00087fd81bbfebcf10852753a47195a888e2a66f,5
0x1e6a22af5d17df49565f5fb454054a2732d63e33,5
0xa16e3aadd14dc380d3f8e3c32b6314d08df8e989,35
0xcd847091f9d15c27d2aa3244221ed0a52804d3ff,75
0x1ef83422fe1ce221277536da041601a4a6a3fde5,255
0x3b3f389d556acf95b011a09a0c3fd970589f039e,10
0x829e700d8b49e467d63197a9ce6021ffe82fc24f,15
0x64af5b563c10a8a96e552d9c50cef18f00d244bf,5
0x0410453dda47a37b5b5b0a297a950eeeb3272729,5
0x8ab68841c60b956687c8e07765657d848f083a1f,80
0x2c1edee0c335d71a510a333be964dfffada5a838,235
0xab6d96eb0fc995de2f2b0402d8d30f6383fa1db0,95
0xc9b7c7495680289f3faf9bd57e526a451daa17c5,5
0x52125738a4ac48f5a620756e6c63dee6aa021562,5
0x2437a1c389d8e6ea67823f0b0e9cd91b89bdadf4,130
0x8fa53c7223a727b46cd18c5df0b373777e7ac399,5
0x88bf17fcaa40f709365e0e9fcd6d6fcfb9be600c,25
0xe836ea65179559e35d5957e679f1ad26fb075c47,5
0x2a64b380aced9c0d968ad83c4afc48ede66b570c,5
0x7444706f5bde57ad505c43af95a99e9d4b063083,40
0x583fa600bb7a332d6cedfebd9750b28e8a4ee7e3,155
0x452d5bc877e99bfcd4ac198d1661d6f2bdd62d14,1210
0x979030e6883454f3dff091708717f64e89a81e78,70
0x0e16a7c5d6b759eb32792093c1099b3e9904e1f2,10
0xa2f4d032103ad454e04d968beaacb4799281e8cc,5
0x1a25d2e22289d4d49a98b9e5b4ed7383b106f746,10
0x66ad71d6a41b09550c5377d21dd007e2a9d96daf,5
0x9bb9b1fc128ca59a722f8d4fdf8faca7d779adbe,40
0x1c70537a6e179752a4c6280d14891824897b425e,5
0x1fe5844315ba92e86eb64c8317cdb2f11c8fe544,10
0x908eea6ac3816466f46957cba1e46da54de82706,5
0x33c683563071e2234ad0b4ff27e8d684623cab6d,10
0xf79c58df9730a9e092da91f2788c40bc7ce106a9,50
0x7edd0d7532ad40bb85d891c2e7201d656029060f,5
0x5ed1df0016d7f91c4b4a9b4cb085bd23e8a7c85a,5
0x7994bdf209070b8602a27299135095ec3dc39577,10
0x7ad157e2b175e1a7e3c86a78463e8d5c601dfc32,10
0x77f92039f461e4056e6b79ed80254b563b4812b9,5
0x29b85b666a45a50c358fe5e43fbbc9ff1ba792e1,5
0xab7de8b37fe444226a4656285415de56ae9b9819,5
0x32f6ca5bfa09b8b30538e51ce258c591eecae6a9,45
0xfe8a14b191fcee29abe0050839f4de4333962353,5
0x094e59706d52e2f95a57e7d399871522a4037923,5
0x82fabeb88312f3c56c4ea7e7cf7a8550ac94f8a3,25
0x72e235b98389e6b7cee38ef6140f9dddc2163806,60
0x78e59e439a3de924e2fde3e38f4ff817114ddb39,185
0x973d56312b92f446c053849416be13670d05e525,10
0x98c5526ba145116a2d2eb5ed39f27cd52bba9a0a,50
0x2e8f6beb98f6d22a9aa5b78f3ec4abefd800ba19,40
0xa92a340b21b2a913d5d47b651b45560f9d954eb4,75
0xde8e5b8dd62861703f5e1376d82c67508d015508,40
0x39bda5095ed65f1ad5b9d6ece617ca0ec09f6c33,5
0x723a62f5d9afbc423615f81d1e21342669f0e0e0,25
0x15a1c072c4e286da08066a0bd78aa0c00d03f4f4,475
0x4bb300febe9ebe70c80058e3c14d1c458d7658b0,110
0x7565647a8553468008cef339e94cf00f080457a7,65
0xf87c56ebe182ac6866c5168fb24e1beea1ffaa63,130
0xaf05edcc99c839c8bc25c6ce72f1e57a19fdd7cd,5
0x4fc3318e7ccbf9ee4e10cdc6383d4cae81460ff4,15
0x3e00aee52066ee270f8badf0b5bb41993f057321,5
0x23e836e74198b11dfe646890676c0717641af5e0,25
0x8c7230005afa83d2b8507f55aad64b04437152ef,5
0x8eb119061ba055ab18a2cfeb7c080acd6cb64892,10
0x0c82e08b1b4e62033d2ac3010eb774b30788b8ff,5
0x83df0a0323512ef36c83f17b9142b7ef2467ac0f,170
0xe91f26a8ba33e9cb1271c3b6bb1b164b598899c1,295
0x413cd151de6fc108406feb53b94ee91ba7575736,10
0xb9b9dffb30ab79555d9fd29e19585b680c86ca84,75
0xdd5d15db48b7ddb92b53e5d4490b64c10133b95a,70
0x6b0d8e6bc3d4866cd56c13d5642d60cb411a0d18,45
0x6d76bef8d6ea81ea4cee5cae1bb4cc4452a078a4,2515
0xdc9528e73f770c93ed7895a2928d52ea1d18e1a7,5
0x479c231019dd7be36e198b91cd2631e7768aee50,535
0x66c1b756a03e172416d30ab94a703c739a1adac7,85
0xec66b606c6df9a7277b68f90c74bd7c64255d86f,160
0x8cc4082cc1d97b341d2ce0ad18c26e3b7e258950,25
0xb8c511dc5d5ab1fc51fa7a4b521f0f3da0746c28,5
0x3c30765cae26cc563411e08f3084387bdd557e74,5
0x2bd326bed7cdced1806d473b208d0ba77d45d868,5
0x2e2768add2b89380c45e9852846ed16275b48200,5
0x408570441054b712a9f8b4c96101915c75e3f044,120
0xbcaa74f9ac5f33d7e5a04edbb5aaf223195b1e81,5
0xe662b62c673b3b346894fce18748513248396ce9,140
0x29a687b240237c27cf1d1cc6ad8fe8d9bfd7c42d,30
0xfe91f9b32f7891c0eea112043dda9f1dafb0aa8f,10
0x6d11456485122874b0b579697c8c18e7697d7fcc,5
0x2bcd8898a678050efa5f41f4c6012045dee1b5c3,25
0xa27a30aa647f9ecacda7c14e0f0b490e0bd9d63f,5
0x97e51dbcd71a7389a358bebf801a154d0e21ba9b,15
0x653ad60db5f5236bc638e1daef879d0c89fa99b3,45
0x6e300d553fed81ab251ef85fe1226f2a1d9b6e0a,5
0x3893253505f608f7f64c083513c5a50bf0da17c1,40
0x8929c8d4f99115988ebaea29d73023484d188101,280
0x359f83199f49ecb9181c3e77681fd390e4515b32,5
0x3273dc17fecb1e8e7e7276bf936364af9af88c2d,5
0x79352507fb3f6979874249fd2295db48f56909e0,5
0x90f39dc954dc5e3ba6cd05b7126fc3e695ba6919,75
0x4ecf18b838e9af3451c3e0f6b45becbe95a9794d,5
0xc1e475c360f9cf655b066171f70e72ea494e6b22,40
0x3f0f4263d475abb64e7bf9e38371ed54806ea9d2,50
0x63f13e1431650f730f8c5e063ac2954dbacf44ef,20
0xdc350f411c1b710ebbfcfeb5aaa19157928cd0d8,540
0x5474a93c5b263aeb095cb283785e75fce39e2e9a,20
0x4c00ed47abc0d07d46ca9341fc7c26bf678ae463,60
0x59b56456ca2272907505ba3c65403bfbb05c8b9d,90
0xc4eccc9bc67d0ba4ea6b59afbec2d04591166d5f,40
0x5e2c613e0eb11542006307830221b4644bf4d1dd,25
0xc99f3964b77af2a985978970c1d1fea015d2420f,5
0xf8ec019924ef9ba253371ce229728c752ee1668d,135
0xcb6ee005a3a65eccd270aecf0c42d16e3713c4a5,30
0xe74c046c52b731a76c28dbdaf0503484d5228038,25
0x16f9591ca04c50b3f1cf27eb212dc38db8baeb34,15
0x4a511876050a5e91faf8621b0167614f0fb39d7c,25
0x4e9f5aa62c28f40bd772fbf7826a0595ec2dbad0,5
0x09ecf5637e6ac1cc887350922f616e3d03ec1c06,25
0x6eca18a7ad9d2df02d84ca61f65e410d63f3e616,40
0xa460bb1d4aa3fe82fafc285404d5845980d2a808,15
0x503c12725f2db812dbddb476aff1f20cec0861c5,80
0xa12be66dc0c7f33050692b7ccf44723454e5c1a0,10
0x6f1919ba86af5ea6dd2509a5d78bd464605d8566,70
0xe9f2489be66feff1892ccbe95ad1dbda15733538,25
0x9394c9420f1643e85fb5e92d6f6282c832dd620c,5
0xb1bc409c15c19b70dc9df761a7398386e01fc514,250
0x62050a8ff39250a6b6e35938a2537524fcaacd58,135
0xeafa7fcbcc347386c115eb1ac0f68e0aa0d67a22,15
0x1c6102105fe3d6a6f7a2e99b1573c98484aa5c16,40
0x21093947278aec469f300a7e4515999316885783,40
0x4cd8b8ae3f537181982494e405a74637dc2244a4,5
0x2862ddf66ecebb9222f363fe96e822a43aba335d,5
0x77d197e2df8973c70ccba5d99c2df36cb10d5a2c,15
0xcb04fcbd20c9da8108953f4361f597b78330345c,5
0x8b5b2adcb0a622bc1b08223c5d6640aa556d8808,5
0xb676a60eab95befd38e5a9e23575fd09999a69c6,5
0x28f8a2bfe15b56e32d9b769e2e92c87998ccd3bc,40
0xba93413a87fb5ce95801c2ad0f2c9a8486dcf24e,5
0x02f85421dc11dd6979a59a85e5f4dc261d34c9a5,30
0xe06c3900a369b55a1e3fa93b832a08d3f4c9dafb,15
0x22fda97e71ebe36fa494dd0aef462d4a33f7a702,30
0x2d1258fceacaf33d3da0d2a017525ad468917125,5
0xdbc43ee13c8f1b655b3e96e260dec84b83f73e4c,15
0xd265c6f6ca55a020fb65d033fefed9d969158da6,235
0x49bb21634629470b87aa6d4a2d9da7085ffe801b,450
0xc9372f498ab433058e5bce0d42977e4eabcc3fd4,15
0x8008c76d9d9484b6af5d53b7426b1c84a63dbfe4,20
0x497c962a39f7f028ff69f5564eb4f3067f1a3a3c,15
0x1d67b326586a9b1bd46793921c785258eff48ac8,10
